aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
102,성원1,1996,개인, , ,"71,300",30,5,2024,중개거래,서울 노원구,59.75,12,580,N,24.09.20,11350,개인,중계동
501,비선아파트,1999,개인, , ,"42,200",31,5,2024,중개거래,서울 노원구,48.6,12,109,N,24.07.29,11350,개인,공릉동
102,중계3벽산,1999,개인, , ,"83,000",18,5,2024,중개거래,서울 노원구,85.0,13,592,N,24.08.16,11350,개인,중계동
103,대동황토방,2001,개인, , ,"67,000",29,5,2024,중개거래,서울 노원구,84.97,16,1284,N,24.09.02,11350,개인,상계동
201,초안2,1997,개인, , ,"29,500",27,5,2024,중개거래,서울 노원구,39.6,13,924,N,24.09.11,11350,개인,월계동
101,두산힐스빌아파트,2000,개인, , ,"75,500",3,5,2024,중개거래,서울 노원구,84.9,13,747,N,24.07.10,11350,개인,공릉동
101,대아2차아파트,2000,개인, , ,"68,000",29,6,2024,중개거래,서울 노원구,84.6,9,492-1,N,24.10.15,11350,개인,공릉동
101,녹천역두산위브아파트,2017,개인, , ,"69,000",24,6,2024,중개거래,"서울 노원구, 서울 동대문구",84.9343,1,950,N,24.10.11,11350,개인,월계동
3,극동,1988,개인, , ,"67,000",4,6,2024,직거래, ,70.56,14,271-3,N,24.09.10,11350,개인,하계동
103,노원센트럴푸르지오,2021,개인, , ,"78,900",28,6,2024,중개거래,서울 노원구,59.996,12,1355,N,24.09.30,11350,개인,상계동
206,주공2,1992,개인, , ,"55,000",29,6,2024,중개거래,"서울 노원구, 서울 성북구",59.97,10,556,N,24.10.18,11350,개인,월계동
106,태릉해링턴플레이스,2022,개인, , ,"81,000",15,6,2024,중개거래,서울 노원구,59.98,20,758,N,24.08.28,11350,개인,공릉동
 ,주공2,1992,개인,24.08.28,O,"55,000",29,6,2024,중개거래,"서울 노원구, 서울 성북구",59.97,10,556,N, ,11350,개인,월계동
716,상계주공7(고층),1988,개인, , ,"46,400",8,6,2024,중개거래,서울 노원구,45.9,15,691,N,24.08.28,11350,개인,상계동
603,장미(시영6),1989,개인, , ,"41,500",28,6,2024,중개거래,서울 노원구,39.92,6,273,N,24.09.26,11350,개인,하계동
105,풍림아이원,2005,개인, , ,"85,000",1,6,2024,중개거래,서울 노원구,84.303,20,944,N,24.09.30,11350,개인,월계동
702,상계주공7(고층),1988,개인, , ,"59,500",15,7,2024,중개거래,서울 노원구,49.94,1,691,N,24.12.31,11350,개인,상계동
하늘공원,하늘공원(101동),2006,개인, , ,"52,800",29,7,2024,중개거래,서울 노원구,84.58,4,222,N,24.10.31,11350,개인,공릉동
102,동부아파트,1996,개인, , ,"64,800",16,7,2024,중개거래,서울 노원구,84.79,7,705,N,24.11.15,11350,개인,공릉동
106,벽산,1989,개인, , ,"58,000",5,7,2024,중개거래,서울 노원구,75.03,9,173-1,N,24.09.30,11350,개인,상계동
105,태릉해링턴플레이스,2022,개인, , ,"92,800",13,7,2024,중개거래,서울 노원구,74.95,21,758,N,24.11.01,11350,개인,공릉동
908,상계주공9(고층),1988,개인, , ,"51,000",16,7,2024,중개거래,서울 노원구,49.94,4,670,N,24.09.11,11350,개인,상계동
405,우방아파트,2000,개인, , ,"55,500",13,7,2024,중개거래,서울 노원구,61.151,8,108,N,24.10.04,11350,개인,공릉동
1005,태강아파트(아이파크),1999,개인, , ,"51,000",27,7,2024,중개거래,서울 노원구,49.6,9,81,N,24.10.25,11350,개인,공릉동
712,상계주공7(고층),1988,개인, , ,"55,000",11,7,2024,중개거래,서울 노원구,49.94,2,691,N,24.11.22,11350,개인,상계동
403,우방아파트,2000,개인, , ,"66,800",24,7,2024,중개거래,서울 노원구,84.881,1,108,N,24.09.05,11350,개인,공릉동
109,라이프,1993,개인, , ,"130,000",23,8,2024,중개거래,서울 노원구,115.65,2,366,N,25.02.06,11350,개인,중계동
101,상계신동아,1995,개인, , ,"59,500",10,8,2024,중개거래,서울 노원구,84.99,15,463,N,24.10.31,11350,개인,상계동
201,주공2,1992,개인, , ,"35,100",15,8,2024,중개거래,서울 노원구,44.52,15,556,N,24.10.28,11350,개인,월계동
102,한화꿈에그린,2005,개인, , ,"79,500",23,8,2024,중개거래,서울 노원구,84.902,2,598,N,24.11.22,11350,개인,중계동
403,삼익4단지아파트,1994,개인, , ,"48,700",20,8,2024,중개거래,서울 노원구,49.5,11,714,N,24.12.05,11350,개인,공릉동
101,태릉해링턴플레이스,2022,개인, , ,"81,500",10,8,2024,중개거래,서울 노원구,59.98,16,758,N,24.11.22,11350,개인,공릉동
105,현대,1988,개인, , ,"99,000",10,8,2024,중개거래,서울 노원구,84.95,8,270,N,24.11.29,11350,개인,하계동
정진아트리움,정진아트리움,2008,개인, , ,"51,000",31,8,2024,중개거래,서울 노원구,84.95,10,137-39,N,24.10.21,11350,개인,중계동
117,롯데캐슬루나,2006,개인, , ,"78,000",29,8,2024,중개거래,서울 노원구,84.9852,2,947,N,24.11.22,11350,개인,월계동
104,현대(6차),2018,개인, , ,"73,500",30,8,2024,중개거래,서울 노원구,84.98,11,34-5,N,24.11.13,11350,개인,중계동
515,주공5,1992,개인, , ,"84,000",30,9,2024,중개거래,서울 노원구,76.51,1,359-1,N,25.02.28,11350,법인,중계동
209,중계무지개,1991,개인, , ,"38,000",30,9,2024,중개거래,서울 노원구,39.82,12,512,N,24.10.28,11350,개인,중계동
907,상계주공9(고층),1988,개인, , ,"49,900",30,9,2024,중개거래,서울 노원구,49.94,4,670,N,24.11.29,11350,개인,상계동
603,상계주공6(고층),1988,개인, , ,"51,500",30,9,2024,직거래, ,58.01,2,720,N,24.12.10,11350,개인,상계동
118,중계그린1단지,1990,개인, , ,"57,500",19,9,2024,중개거래,서울 노원구,59.46,1,502-1,N,24.11.29,11350,개인,중계동
1618,상계주공16(고층),1988,개인, , ,"36,500",25,9,2024,중개거래,서울 노원구,45.77,7,624,N,24.10.31,11350,개인,상계동
104,동부아파트,1996,개인, , ,"47,500",27,9,2024,중개거래,서울 노원구,59.34,13,705,N,24.10.25,11350,개인,공릉동
1006,태강아파트(아이파크),1999,개인, , ,"49,550",28,9,2024,중개거래,서울 노원구,49.6,6,81,N,24.12.10,11350,개인,공릉동
905,상계주공9(고층),1988,개인, , ,"64,500",19,9,2024,중개거래,서울 노원구,66.56,2,670,N,24.12.04,11350,개인,상계동
10,벽산,1988,개인, , ,"79,500",28,9,2024,중개거래,서울 노원구,84.85,6,271-3,N,24.12.30,11350,개인,하계동
109,하계1청구,1997,개인, , ,"95,000",12,10,2024,중개거래,"서울 노원구, 서울 중랑구",84.6,15,251,N,25.05.08,11350,개인,하계동
106,현대,1988,개인, , ,"80,000",18,10,2024,중개거래,서울 성북구,84.96,9,270,N,25.04.14,11350,개인,하계동
506,비선아파트,1999,개인, , ,"41,500",12,10,2024,중개거래,서울 노원구,48.6,1,109,N,25.01.16,11350,개인,공릉동
1203,상계주공12(고층),1988,개인, , ,"40,000",9,10,2024,중개거래,서울 노원구,41.3,13,647,N,25.02.14,11350,개인,상계동
406,성원(사슴4),1995,개인, , ,"44,000",28,10,2024,직거래, ,49.92,12,322-1,N,24.12.17,11350,개인,월계동
301,시영3차(라이프)아파트,1994,개인, , ,"35,500",31,10,2024,중개거래,서울 노원구,39.6,9,715,N,24.12.23,11350,개인,공릉동
114,한진한화그랑빌,2002,개인, , ,"73,500",14,10,2024,중개거래,서울 노원구,59.94,10,18,N,24.12.13,11350,개인,월계동
405,우방아파트,2000,개인, , ,"77,000",31,10,2024,중개거래,서울 노원구,84.881,8,108,N,25.02.27,11350,개인,공릉동
402,삼익4단지아파트,1994,개인, , ,"35,800",26,10,2024,중개거래,"서울 노원구, 서울 중랑구",39.6,9,714,N,24.12.05,11350,개인,공릉동
213,중계무지개,1991,개인, , ,"44,500",11,10,2024,중개거래,서울 노원구,49.54,1,512,N,25.01.20,11350,개인,중계동
10,미성,1986,개인, , ,"68,500",26,11,2024,중개거래,서울 노원구,50.14,9,13,N,25.05.08,11350,개인,월계동
1001,상계주공10(고층),1988,개인, , ,"50,000",28,11,2024,중개거래,서울 노원구,49.94,10,666,N,25.03.10,11350,공공기관,상계동
101,금호타운(583),1997,개인, , ,"85,000",23,11,2024,중개거래,서울 노원구,84.98,15,583,N,25.02.28,11350,개인,중계동
103,상계대림,1989,개인, , ,"68,300",23,11,2024,중개거래,서울 노원구,84.91,8,172,N,25.02.14,11350,개인,상계동
602,장미(시영6),1989,개인, , ,"51,000",11,11,2024,중개거래,서울 노원구,49.5,11,273,N,25.01.24,11350,개인,하계동
202,양지마을(대림)2,1999,개인, , ,"63,000",12,11,2024,중개거래,서울 노원구,59.4,2,588,N,25.01.31,11350,개인,중계동
211,중계무지개,1991,개인, , ,"41,900",23,11,2024,중개거래,서울 노원구,39.82,7,512,N,25.02.10,11350,개인,중계동
105,삼성,1999,개인, , ,"82,000",9,11,2024,중개거래,서울 노원구,84.75,16,593,N,25.03.10,11350,개인,중계동
108,라이프,1993,개인, , ,"100,000",28,11,2024,직거래, ,115.65,1,366,N,25.07.21,11350,개인,중계동
105,중계센트럴파크,2016,개인, , ,"88,000",27,11,2024,중개거래,서울 노원구,84.75,3,1322,N,25.02.28,11350,개인,상계동
10,벽산,1988,개인, , ,"80,000",16,12,2024,중개거래,서울 노원구,84.85,13,271-3,N,25.05.30,11350,개인,하계동
719,상계주공7(고층),1988,개인, , ,"50,000",28,12,2024,중개거래,서울 노원구,45.77,10,691,N,25.03.27,11350,개인,상계동
111,우성,1988,개인, , ,"98,000",9,12,2024,중개거래,서울 노원구,84.91,15,270,N,25.03.31,11350,개인,하계동
903,청솔아파트9,2000,개인, , ,"79,500",13,12,2024,중개거래,서울 노원구,84.9,6,90,N,25.03.28,11350,개인,공릉동
11,미성,1986,개인, , ,"67,500",12,12,2024,중개거래,서울 노원구,50.14,6,13,N,25.03.05,11350,개인,월계동
 ,미성,1986,개인,25.03.06,O,"67,500",12,12,2024,중개거래,서울 노원구,50.14,6,13,N, ,11350,개인,월계동
102,꿈의숲SKVIEW,2016,개인, , ,"85,000",28,12,2024,중개거래,"서울 노원구, 서울 서초구",84.95,16,949,N,25.03.14,11350,개인,월계동
101,신안,1999,개인, , ,"67,500",23,12,2024,중개거래,서울 노원구,59.97,10,590,N,25.02.25,11350,개인,중계동
103,벽산,1989,개인, , ,"28,000",28,12,2024,중개거래,서울 노원구,43.35,2,173-1,N,25.02.03,11350,개인,상계동
 ,미성,1986,개인,25.03.05,O,"67,500",12,12,2024,중개거래,서울 노원구,50.14,6,13,N, ,11350,개인,월계동
 ,예가크레시아,2012, , , ,"35,000",9,1,2020, , ,49.77,10,6-13,N, ,11380, ,대조동
 ,상림마을8단지롯데캐슬(821~830동)BL1-12,2008, , , ,"75,000",11,1,2020, , ,84.79,8,20,N, ,11380, ,진관동
 ,북한산래미안아파트(1단지),2010, , , ,"86,500",9,1,2020, , ,114.9986,4,638,N, ,11380, ,불광동
 ,백련산힐스테이트1차,2011, , , ,"80,800",17,1,2020, , ,114.66,7,759,N, ,11380, ,응암동
 ,백련산힐스테이트2차,2011, , , ,"82,000",15,1,2020, , ,114.9,4,760,N, ,11380, ,응암동
 ,DMC우방,2000, , , ,"57,000",20,1,2020, , ,59.91,19,244,N, ,11380, ,증산동
 ,뉴캐슬,2003, , , ,"57,000",31,1,2020, , ,152.94,2,63-16,N, ,11380, ,역촌동
 ,은평신사두산위브,2006, , , ,"51,500",31,1,2020, , ,70.26,3,370,N, ,11380, ,신사동
 ,두진아이브(305-22),2010, , , ,"33,500",23,1,2020, , ,44.04,10,305-22,N, ,11380, ,불광동
 ,거장메카,2019, , , ,"37,200",29,1,2020, , ,39.51,13,183-2,N, ,11380, ,녹번동
 ,백련산힐스테이트4차,2018, , , ,"92,000",24,2,2020, , ,84.98,5,764,N, ,11380, ,응암동
 ,센타폴리스,2004, , , ,"66,000",26,2,2020, , ,106.38,14,85-12,N, ,11380, ,역촌동
 ,해주드림빌,2001, , , ,"48,750",25,2,2020, , ,78.8,11,279-1,N, ,11380, ,녹번동
 ,북한산대창센시티,2004, , , ,"50,700",22,2,2020, , ,84.72,4,71-16,N, ,11380, ,불광동
 ,명진(200-115),2000, , , ,"22,500",17,2,2020, , ,84.95,2,200-115,N, ,11380, ,신사동
 ,거장메카,2019, , , ,"45,300",20,2,2020, , ,40.97,14,183-2,N, ,11380, ,녹번동
 ,백련산힐스테이트1차,2011, , , ,"81,700",15,2,2020, , ,114.66,15,759,N, ,11380, ,응암동
 ,거장메카,2019, , , ,"37,200",17,2,2020, , ,39.51,10,183-2,N, ,11380, ,녹번동
 ,럭스빌(101동),2004, , , ,"41,500",20,2,2020, , ,82.58,3,174-5,N, ,11380, ,증산동
 ,거장메카,2019, , , ,"45,300",20,2,2020, , ,40.97,14,183-2,N, ,11380, ,녹번동
 ,불광롯데캐슬,2018, , , ,"110,000",30,3,2020, , ,95.49,-1,645,N, ,11380, ,불광동
 ,백련산힐스테이트2차,2011, , , ,"79,500",14,3,2020, , ,84.49,14,760,N, ,11380, ,응암동
 ,녹번JR아파트,2002, , , ,"49,500",29,3,2020, , ,59.866,19,280-1,N, ,11380, ,녹번동
 ,역촌맨션,1973, , , ,"35,000",2,3,2020, , ,65.78,2,467-2,N, ,11380, ,갈현동
 ,우물골2단지두산위브(209~222동)BL2-8,2009, , , ,"69,200",14,3,2020, , ,84.79,1,88,N, ,11380, ,진관동
 ,두진아이브(305-22),2010, , , ,"34,500",20,3,2020, , ,44.04,9,305-22,N, ,11380, ,불광동
 ,대운브랜뉴,2008, , , ,"22,000",12,3,2020, , ,40.96,7,118-12,N, ,11380, ,응암동
 ,진흥펠리체,2015, , , ,"37,800",31,3,2020, , ,57.89,4,104-25,N, ,11380, ,응암동
 ,은평뉴타운 제각말 푸르지오(5-2단지),2010, , , ,"85,000",31,3,2020, , ,134.74,5,155,N, ,11380, ,진관동
 ,북한산힐스테이트7차,2011, , , ,"79,400",25,3,2020, , ,59.981,10,643,N, ,11380, ,불광동
 ,녹번JR아파트,2002, , , ,"51,000",25,4,2020, , ,59.866,17,280-1,N, ,11380, ,녹번동
 ,북한산대창센시티,2004, , , ,"55,000",28,4,2020, , ,84.84,4,71-16,N, ,11380, ,불광동
 ,새천년드림,2002, , , ,"33,000",27,4,2020, , ,84.48,3,213-17,N, ,11380, ,구산동
 ,동광갈현베르빌,2004, , , ,"59,500",27,4,2020, , ,107.156,9,465-12,N, ,11380, ,갈현동
 ,경향파크,1989, , , ,"31,300",29,4,2020, , ,84.06,2,162-1,N, ,11380, ,구산동
 ,구산그린빌,2009, , , ,"31,800",29,4,2020, , ,59.76,4,226,N, ,11380, ,구산동
 ,인우(281-215),1999, , , ,"54,200",30,4,2020, , ,76.65,4,281-215,N, ,11380, ,갈현동
 ,경향렉스빌,2004, , , ,"58,300",23,4,2020, , ,116.845,14,96-18,N, ,11380, ,응암동
 ,백련산힐스테이트2차,2011, , , ,"65,000",29,4,2020, , ,59.63,5,760,N, ,11380, ,응암동
 ,태영홈아파트,2002, , , ,"30,700",1,4,2020, , ,83.76,1,26-25,N, ,11380, ,구산동
 ,역촌맨션,1973, , , ,"30,300",25,5,2020, , ,65.78,2,467-2,N, ,11380, ,갈현동
 ,태경맨션,2004, , , ,"28,000",18,5,2020, , ,77.13,3,81-17,N, ,11380, ,역촌동
 ,미미,1997, , , ,"49,000",16,5,2020, , ,84.9,1,538,N, ,11380, ,갈현동
 ,갈현동현대,1997, , , ,"41,900",27,5,2020, , ,59.25,9,537,N, ,11380, ,갈현동
 ,백련산힐스테이트1차,2011, , , ,"65,000",22,5,2020, , ,59.63,13,759,N, ,11380, ,응암동
 ,진흥엣세벨,2003, , , ,"55,000",8,5,2020, , ,57.5033,6,416-1,N, ,11380, ,수색동
 ,장미아파트,2001, , , ,"33,000",28,5,2020, , ,79.57,3,31-17,N, ,11380, ,대조동
 ,경향렉스빌,2004, ,20.06.30,O,"45,000",22,5,2020, , ,84.781,14,96-18,N, ,11380, ,응암동
 ,e편한세상 수색 에코포레,2003, , , ,"58,600",30,5,2020, , ,59.895,12,415-1,N, ,11380, ,수색동
 ,상림마을6단지푸르지오(606~614동)BL1-7,2008, , , ,"87,000",11,5,2020, , ,134.67,7,2,N, ,11380, ,진관동
 ,은평신사두산위브,2006, ,23.08.03,O,"73,500",8,6,2020, , ,84.958,9,370,N, ,11380, ,신사동
 ,신사동한신휴플러스,2003, , , ,"58,800",12,6,2020, , ,84.65,7,365,N, ,11380, ,신사동
 ,미성,1987, , , ,"52,000",30,6,2020, , ,63.53,5,140-1,N, ,11380, ,신사동
 ,새천년드림,2002, , , ,"32,000",27,6,2020, , ,84.6,7,213-17,N, ,11380, ,구산동
 ,현대1,1997, , , ,"50,000",29,6,2020, , ,84.17,8,359,N, ,11380, ,신사동
 ,백련산힐스테이트4차,2018, , , ,"95,000",26,6,2020, , ,84.98,5,764,N, ,11380, ,응암동
 ,힐스테이트녹번,2019, , , ,"93,000",23,6,2020, , ,59.9,17,282,N, ,11380, ,녹번동
 ,응암역효성해링턴플레이스,2019, , , ,"73,700",30,6,2020, , ,71.93,5,372,N, ,11380, ,신사동
 ,거장메카,2019, , , ,"37,200",30,6,2020, , ,39.51,5,183-2,N, ,11380, ,녹번동
 ,응암역효성해링턴플레이스,2019, , , ,"77,000",29,6,2020, , ,71.99,13,372,N, ,11380, ,신사동
 ,폭포동4단지힐스테이트(408~422동)BL3-9,2010, , , ,"117,000",15,7,2020, , ,166.98,8,140,N, ,11380, ,진관동
 ,구산그린빌,2009, , , ,"33,500",3,7,2020, , ,59.76,9,226,N, ,11380, ,구산동
 ,상림마을8단지롯데캐슬(810~820동)BL1-1,2008, ,20.10.09,O,"97,500",29,7,2020, , ,101.93,9,19,N, ,11380, ,진관동
 ,신아,2008, , , ,"32,750",22,7,2020, , ,66.27,2,6-5,N, ,11380, ,신사동
 ,우물골2단지두산위브(223~244동)BL2-7,2010, , , ,"104,000",23,7,2020, , ,134.51,-3,84,N, ,11380, ,진관동
 ,백련산힐스테이트2차,2011, , , ,"93,000",7,7,2020, , ,114.9,8,760,N, ,11380, ,응암동
 ,남청파인힐,2001, , , ,"35,000",6,7,2020, , ,60.9,6,742-3,N, ,11380, ,응암동
 ,은평신사두산위브,2006, , , ,"63,500",9,7,2020, , ,84.958,8,370,N, ,11380, ,신사동
 ,회림,2004, , , ,"44,500",24,7,2020, , ,80.3,6,39-2,N, ,11380, ,신사동
 ,북한산힐스테이트7차,2011, , , ,"120,000",29,7,2020, , ,141.979,10,643,N, ,11380, ,불광동
 ,응암역효성해링턴플레이스,2019, ,21.11.12,O,"96,000",26,8,2020, , ,84.99,9,372,N, ,11380, ,신사동
 ,은평뉴타운기자촌11단지,2015, , , ,"76,700",1,8,2020, , ,84.73,3,150,N, ,11380, ,진관동
 ,갈현현대,1998, , , ,"46,700",18,8,2020, , ,84.83,2,382,N, ,11380, ,구산동
 ,북한산현대힐스테이트3차아파트,2010, , , ,"100,000",25,8,2020, , ,115.41,14,641,N, ,11380, ,불광동
 ,백련산에스케이뷰아이파크,2020, , , ,"80,000",31,8,2020, , ,59.8545,7,767,N, ,11380, ,응암동
 ,폭포동4단지힐스테이트(408~422동)BL3-9,2010, , , ,"130,000",26,8,2020, , ,166.96,16,140,N, ,11380, ,진관동
 ,명남(200-16),2003, , , ,"28,000",27,8,2020, , ,80.38,1,200-16,N, ,11380, ,신사동
 ,모아아파트(103동),2015, , , ,"35,000",28,8,2020, , ,42.51,14,9-19,N, ,11380, ,대조동
 ,미랜드,2006, , , ,"52,000",24,8,2020, , ,79.16,4,39-1,N, ,11380, ,역촌동
 ,미래하임(9-46),2013, , , ,"35,000",24,8,2020, , ,48.32,13,9-46,N, ,11380, ,대조동
 ,박석고개1단지힐스테이트(101~111동)BL2-12,2009, , , ,"94,000",5,9,2020, , ,84.72,5,101,N, ,11380, ,진관동
 ,SM벨리체,2020, , , ,"50,900",13,9,2020, , ,56.59,9,2-38,N, ,11380, ,역촌동
 ,거장메카,2019, , , ,"45,300",27,9,2020, , ,40.97,6,183-2,N, ,11380, ,녹번동
 ,뉴월드(402-112),2005, , , ,"36,800",25,9,2020, , ,67.98,7,402-112,N, ,11380, ,응암동
 ,DMC월드,2002, ,21.02.02,O,"71,500",24,9,2020, , ,83.151,14,250,N, ,11380, ,증산동
 ,예승,2002, , , ,"27,600",28,9,2020, , ,78.6,7,50-45,N, ,11380, ,역촌동
 ,북한산현대힐스테이트3차아파트,2010, , , ,"90,500",25,9,2020, , ,84.98,7,641,N, ,11380, ,불광동
 ,북한산힐스테이트1차아파트,2009, , , ,"89,000",26,9,2020, , ,84.734,12,635,N, ,11380, ,불광동
 ,현대2,1994, , , ,"58,500",28,9,2020, , ,84.83,8,355,N, ,11380, ,신사동
 ,베로니스,2017, , , ,"47,800",23,9,2020, , ,52.1,12,468-5,N, ,11380, ,갈현동
 ,백련산에스케이뷰아이파크,2020, , , ,"87,000",26,10,2020, , ,59.8545,2,767,N, ,11380, ,응암동
 ,백련산에스케이뷰아이파크,2020, ,20.12.23,O,"87,000",26,10,2020, , ,84.9039,2,767,N, ,11380, ,응암동
 ,삼성타운,1997, , , ,"75,600",30,10,2020, , ,122.68,9,231,N, ,11380, ,대조동
 ,삼성타운,1997, ,20.12.21,O,"75,600",30,10,2020, , ,122.68,9,231,N, ,11380, ,대조동
 ,뉴신사신성,1993, , , ,"45,000",17,10,2020, , ,84.42,12,356,N, ,11380, ,신사동
 ,북한산힐스테이트7차,2011, , , ,"84,500",17,10,2020, , ,59.981,3,643,N, ,11380, ,불광동
 ,폭포동4단지힐스테이트(426~428동)BL3-11,2010, , , ,"117,500",30,10,2020, , ,134.87,4,135,N, ,11380, ,진관동
